技能加成種類	技能加成種類2	代稱	種類	Entry#	屬性	Type	Base Attribute	LV1	LV2	LV3	LV4	LV5	LV6	LV7	LV8	LV9	LV10	共鳴解放能量	協奏能量	共振度上限	韌性	Coordinated	Type	擊中	回復耐力值	耐力消耗	回復特殊能量	消耗特殊能量	回復協奏能量	消耗協奏能量	回復共鳴能量	消耗共鳴能量	冷卻時間	持續時間	治療量	減傷	傷害減免
共鳴技能		芙露德莉斯-共鳴技能·此劍為潮浪之意傷害-2	共鳴回路	39	氣動	Damage	生命	8.73%	9.45%	10.17%	11.17%	11.88%	12.71%	13.85%	15.00%	16.14%	17.36%	1.61	0.00	1.00	0.6419		Skill						0.00		1.61						
共鳴技能		芙露德莉斯-共鳴技能·憑風斬浪破敵傷害-1	共鳴回路	40	氣動	Damage	生命	0.94%	1.02%	1.09%	1.20%	1.28%	1.37%	1.49%	1.61%	1.73%	1.86%	0.66	0.00	1.00	0.0688		Skill						0.00		0.66						
共鳴技能			共鳴回路	41	氣動	Damage	生命	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00	0.00	1.00	0.0000		Skill						0.00		0.00						
共鳴技能		芙露德莉斯-共鳴技能·憑風斬浪破敵傷害-2	共鳴回路	42	氣動	Damage	生命	3.54%	3.83%	4.12%	4.52%	4.81%	5.15%	5.61%	6.07%	6.54%	7.03%	2.50	0.00	1.00	0.2599		Skill						0.00		2.50						
共鳴技能			共鳴回路	43	氣動	Damage	生命	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00	0.00	1.00	0.0000		Skill						0.00		0.00						
普攻		芙露德莉斯-普攻第一段傷害	共鳴回路		氣動	Damage	生命	3.27%	3.54%	3.80%	4.18%	4.45%	4.75%	5.18%	5.61%	6.04%	6.49%	0.75	1.05	1.00	0.3000		Basic						1.05		0.75						
普攻		芙露德莉斯-普攻第二段傷害	共鳴回路		氣動	Damage	生命	4.59%	4.95%	5.34%	5.84%	6.20%	6.65%	7.24%	7.84%	8.44%	9.09%	1.94	2.69	4.00	0.8572		Basic						2.69		1.94						
普攻		芙露德莉斯-普攻第三段傷害	共鳴回路		氣動	Damage	生命	5.39%	5.80%	6.25%	6.85%	7.30%	7.80%	8.50%	9.20%	9.90%	10.65%	2.25	3.15	4.00	0.9000		Basic						3.15		2.25						
普攻		芙露德莉斯-普攻第四段傷害	共鳴回路		氣動	Damage	生命	6.90%	7.45%	8.05%	8.85%	9.40%	10.05%	10.95%	11.85%	12.75%	13.70%	2.25	3.15	5.00	0.9000		Basic						3.15		2.25						
普攻		芙露德莉斯-普攻第五段傷害	共鳴回路		氣動	Damage	生命	18.12%	19.59%	21.08%	23.15%	24.64%	26.35%	28.73%	31.10%	33.48%	36.00%	1.99	2.78	2.00	1.0336		Basic						2.78		1.99						
普攻		芙露德莉斯-閃避反擊傷害	共鳴回路		氣動	Damage	生命	8.05%	8.70%	9.35%	10.29%	10.95%	11.70%	12.75%	13.80%	14.85%	15.99%	2.25	3.15	4.00	0.9000		Basic						3.15		2.25						
普攻		芙露德莉斯-上挑攻擊傷害	共鳴回路		氣動	Damage	生命	4.58%	4.96%	5.32%	5.84%	6.22%	6.66%	7.26%	7.86%	8.46%	9.08%	1.52	2.12	2.00	0.8000		Basic						2.12		1.52						
普攻		芙露德莉斯-重擊傷害	共鳴回路		氣動	Damage	生命	7.17%	7.76%	8.35%	9.16%	9.76%	10.43%	11.37%	12.30%	13.25%	14.25%	1.76	2.46	2.00	0.7020		Basic			20.00			2.46		1.76						
普攻		芙露德莉斯-強化重擊傷害	共鳴回路		氣動	Damage	生命	9.78%	10.58%	11.38%	12.50%	13.30%	14.23%	15.53%	16.80%	18.08%	19.45%	2.40	3.38	3.00	0.9916		Basic			20.00			3.38		2.40						
普攻		芙露德莉斯-空中攻擊第一段傷害	共鳴回路		氣動	Damage	生命	4.55%	4.94%	5.30%	5.82%	6.21%	6.63%	7.22%	7.82%	8.42%	9.06%	2.00	2.81	3.00	0.7982		Basic			5.00			2.81		2.00						
普攻		芙露德莉斯-空中攻擊第二段傷害	共鳴回路		氣動	Damage	生命	14.87%	16.08%	17.31%	19.00%	20.23%	21.63%	23.56%	25.52%	27.47%	29.55%	2.07	2.88	3.00	0.8220		Basic			5.00			2.88		2.07						
普攻		芙露德莉斯-空中攻擊第三段傷害	共鳴回路		氣動	Damage	生命	1.11%	1.20%	1.29%	1.42%	1.51%	1.61%	1.76%	1.90%	2.05%	2.20%	0.48	0.67	1.00	0.1910		Basic			30.00			0.67		0.48						
共鳴技能		芙露德莉斯-共鳴技能·此劍為潮浪之意傷害	共鳴回路		氣動	Damage	生命	12.49%	13.53%	14.53%	15.97%	17.00%	18.19%	19.81%	21.44%	23.06%	24.80%	2.33	0.00	5.00	2.2419		Skill						10.00		2.33		14				
共鳴技能		芙露德莉斯-共鳴技能·憑風斬浪破敵傷害	共鳴回路		氣動	Damage	生命	12.50%	13.53%	14.54%	15.96%	16.99%	18.19%	19.81%	21.43%	23.08%	24.81%	8.82	0.00	5.00	0.9173		Skill						10.00		8.82		14				
